X_Ball,Y_Ball,Z_Ball,X_Turtle,Y_Turtle,Z_Turtle,X_dist,Y_dist,Z_dist,distance,Touch
3.097623,0.623144,-0.686478,3.31042,0.784114,-0.505854,-0.2127970000000001,-0.1609699999999999,-0.180624,0.3222094559211446,0
3.245512,0.252769,0.090682,3.310132,0.783944,-0.505629,-0.0646199999999996,-0.531175,0.596311,0.8011925072952193,0
1.078377,0.107634,0.247235,1.193089,0.782683,0.886129,-0.1147120000000001,-0.675049,-0.638894,0.9365017557810555,0
1.081633,0.850199,0.751034,1.193477,0.782421,0.886042,-0.1118439999999998,0.067778,-0.135008,0.1879630221187135,1
1.576455,0.42747,0.634221,1.1927,0.782734,0.886145,0.3837549999999998,-0.355264,-0.2519239999999999,0.5804705948598945,0
3.124025,0.464111,-0.315757,3.310391,0.784148,-0.505841,-0.186366,-0.3200369999999999,0.1900839999999999,0.4162786258997691,0
3.669262,0.189678,-0.794065,3.31019,0.784247,-0.506787,0.3590719999999998,-0.594569,-0.287278,0.751647288446516,0
3.16403,0.107307,-0.138675,3.318213,0.784531,-0.502266,-0.1541830000000001,-0.6772239999999999,0.363591,0.783966299623906,1
3.146643,0.659681,1.359792,3.016312,0.783065,1.409359,0.13033099999999997,-0.12338400000000005,-0.04956700000000014,0.18618987218965488,1
3.716561,0.472247,-0.507321,3.309837,0.784013,-0.505206,0.4067240000000001,-0.311766,-0.0021149999999999,0.5124713886228187,0
2.388841,0.458877,-1.354751,3.310271,0.784366,-0.506496,-0.92143,-0.325489,-0.8482550000000001,1.2940297056273478,0
1.136957,0.105939,1.389677,1.192851,0.782953,0.886059,-0.0558940000000001,-0.677014,0.503618,0.8456377388432945,0
2.83611,0.11243,-0.12995,3.310253,0.784339,-0.506792,-0.4741429999999997,-0.671909,0.376842,0.9045900627875588,0
2.770867,0.245192,-0.621902,3.310211,0.78419,-0.506735,-0.5393439999999998,-0.5389980000000001,-0.1151669999999999,0.7711512382334608,0
3.370916,0.462959,-0.095021,3.31007,0.784177,-0.505944,0.0608459999999997,-0.321218,0.4109229999999999,0.5251104180731896,0
3.668727,0.108661,-0.478635,3.318063,0.784476,-0.502315,0.3506640000000001,-0.6758149999999999,0.0236799999999999,0.7617426714586758,1
3.527377,0.362828,-0.523601,3.318193,0.784476,-0.501648,0.209184,-0.4216479999999999,-0.021953,0.4711973216912422,1
2.610487,1.007177,0.112449,3.310188,0.784356,-0.50683,-0.6997010000000001,0.2228209999999999,0.619279,0.960592092036469,0
0.933458,0.104718,0.285063,1.193016,0.782681,0.886201,-0.259558,-0.677963,-0.601138,0.9425343918271628,0
1.792604,0.106944,0.720613,1.192819,0.782905,0.885643,0.599785,-0.6759609999999999,-0.16503,0.9186404196670208,0
3.028465,0.616076,0.157731,3.310359,0.784383,-0.506234,-0.2818939999999998,-0.1683070000000001,0.6639649999999999,0.7407030408402546,0
3.660489,0.214304,-0.780786,3.310222,0.784232,-0.506766,0.3502670000000001,-0.569928,-0.2740199999999999,0.7229051506753843,0
3.383896,0.431327,-0.135266,3.310211,0.783964,-0.506619,0.0736850000000002,-0.352637,0.371353,0.5173832076932919,0
2.90833,0.540388,-0.839274,3.310509,0.784242,-0.506367,-0.4021790000000003,-0.243854,-0.3329069999999999,0.5762289406182235,0
1.154413,0.603121,0.705751,1.192772,0.782183,0.88536,-0.038359,-0.1790619999999999,-0.179609,0.2565034222110886,1
1.610312,0.817136,-0.805448,3.310314,0.784374,-0.50651,-1.700002,0.0327619999999999,-0.298938,1.726396268674142,0
3.637804,0.363369,-0.660947,3.31028,0.784144,-0.505987,0.3275239999999999,-0.4207749999999999,-0.15496,0.5552802650923225,0
2.721833,0.803322,-0.736925,3.310337,0.78439,-0.50657,-0.5885039999999999,0.0189319999999999,-0.2303550000000001,0.6322648216254008,0
2.93772,0.370245,-0.680281,3.310149,0.784158,-0.506406,-0.3724289999999999,-0.413913,-0.173875,0.5833179640941979,0
1.268521,0.876885,0.763531,1.19313,0.782336,0.887094,0.0753909999999999,0.094549,-0.123563,0.1728905181061125,1
3.229895,0.591981,-0.283237,3.30174,0.784277,-0.506849,-0.0718450000000001,-0.192296,0.2236119999999999,0.3035486487945549,1
1.194037,0.843817,0.68936,1.194637,0.781237,0.886291,-0.0005999999999999,0.06258,-0.196931,0.206635996769682,1
1.136203,0.106005,1.389853,1.192906,0.782887,0.886178,-0.0567029999999999,-0.676882,0.503675,0.845619877816268,0
3.161392,0.60532,-0.354817,3.293755,0.78454,-0.511218,-0.1323629999999998,-0.17922,0.1564009999999999,0.2722150711661644,1
3.125025,0.80999,-0.607536,3.307453,0.78446,-0.50361,-0.1824280000000002,0.0255299999999999,-0.1039259999999999,0.2115002826475654,1
3.498169,0.298337,0.072079,3.310047,0.783936,-0.504833,0.1881219999999999,-0.4855989999999999,0.576912,0.7771896367225954,0
2.777156,0.288223,-0.470949,3.310157,0.784109,-0.506312,-0.5330009999999996,-0.4958859999999999,0.0353629999999999,0.728864550356237,0
1.08378,0.455767,1.244302,1.192734,0.783098,0.886024,-0.108954,-0.327331,0.358278,0.4973727806796427,0
3.703853,0.482283,-0.43619,3.309913,0.784078,-0.505112,0.3939400000000002,-0.301795,0.0689219999999999,0.5010181510773838,0
3.461889,0.867762,-0.629605,3.305847,0.784232,-0.502603,0.1560420000000002,0.08353,-0.1270019999999999,0.2178436932022592,1
2.277476,1.209129,-0.432586,3.310471,0.784438,-0.506515,-1.032995,0.4246909999999999,0.073929,1.1193331106274844,0
1.268547,0.108723,1.476645,1.193017,0.782652,0.886057,0.0755300000000001,-0.673929,0.590588,0.8992659582598465,0
3.265884,0.349967,-0.237303,3.318797,0.783904,-0.501032,-0.0529130000000002,-0.4339370000000001,0.263729,0.5105429374489476,1
3.618682,0.23258,-0.033274,3.310023,0.78396,-0.504854,0.308659,-0.55138,0.47158,0.7884655852229696,0
3.155727,0.187119,-0.804035,3.319023,0.784494,-0.502356,-0.1632959999999998,-0.597375,-0.301679,0.6888633342557869,1
1.575479,0.106878,0.875938,1.19261,0.781838,0.885815,0.3828690000000001,-0.67496,-0.009877,0.7760523357931475,1
1.326738,0.109104,1.307667,1.192929,0.782662,0.885986,0.133809,-0.673558,0.4216809999999998,0.8058536427950177,0
2.766957,0.270901,-0.52235,3.310209,0.784219,-0.50676,-0.5432519999999998,-0.5133179999999999,-0.0155899999999999,0.7475701657556967,0
3.079739,0.548928,-0.718201,3.310331,0.784098,-0.505906,-0.2305920000000001,-0.23517,-0.212295,0.3918504388015918,0
3.737458,0.416226,-0.584333,3.310116,0.78411,-0.506052,0.4273420000000003,-0.367884,-0.078281,0.5692870430468274,0
1.097902,0.108255,0.523041,1.192307,0.783446,0.885202,-0.094405,-0.675191,-0.362161,0.7719817228581258,1
3.266906,0.444959,-0.108918,3.30985,0.784002,-0.505034,-0.0429439999999998,-0.339043,0.3961159999999999,0.5231655841519012,0
3.383829,0.424066,-0.125787,3.310126,0.783977,-0.506623,0.073703,-0.359911,0.380836,0.5291541543123328,0
3.308971,0.196287,-0.116418,3.31826,0.784412,-0.502422,-0.0092889999999998,-0.588125,0.386004,0.703545584281502,1
1.120941,0.3686,0.223688,1.193364,0.78209,0.886552,-0.0724230000000001,-0.4134899999999999,-0.662864,0.784606750879063,0
2.88314,0.615805,-0.571213,2.904243,0.782465,-0.725901,-0.021103000000000094,-0.16665999999999992,0.15468800000000005,0.2283621456218171,1
0.905253,0.105772,1.110893,1.192436,0.783064,0.885331,-0.2871830000000001,-0.677292,0.2255619999999999,0.7694652328708557,1
2.673502,0.34698,1.59778,2.780435,0.78376,1.386716,-0.10693300000000017,-0.43678,0.21106399999999992,0.4967488771854447,1
1.015787,0.795463,1.012409,1.193054,0.782295,0.885198,-0.177267,0.013168,0.1272109999999998,0.2185855073741165,1
3.146268,0.438745,-0.169676,3.310243,0.783432,-0.504209,-0.1639749999999997,-0.344687,0.334533,0.5075522206463094,0
2.731102,-0.160402,1.528181,3.310368,0.78441,-0.506504,-0.5792660000000001,-0.944812,2.034685,2.316929404044284,0
3.352028,0.196989,-0.799253,3.319025,0.784572,-0.502201,0.0330029999999998,-0.5875830000000001,-0.297052,0.6592289970882653,1
3.575774,0.340177,-0.544127,3.319191,0.784386,-0.503437,0.256583,-0.444209,-0.04069,0.5145990163904319,1
3.465106,0.314883,0.09007,3.310138,0.783968,-0.504925,0.1549680000000002,-0.469085,0.5949949999999999,0.7733530036626224,0
2.952768,0.173766,-0.518524,3.319079,0.784555,-0.502617,-0.366311,-0.610789,-0.015907,0.7123903311324489,1
3.085221,0.179043,-0.799349,3.319301,0.784661,-0.50252,-0.2340799999999996,-0.605618,-0.296829,0.7139146052330068,1
3.657007,0.209852,-0.093205,3.310104,0.783884,-0.504651,0.3469030000000002,-0.574032,0.411446,0.7868559203240452,0
2.034222,0.769074,-0.660772,3.310321,0.78447,-0.506801,-1.276099,-0.0153959999999999,-0.153971,1.2854465229864678,0
3.38498,0.367897,-0.814284,3.310459,0.784139,-0.506206,0.0745210000000002,-0.416242,-0.3080779999999999,0.5231852789299409,0
3.120713,0.357857,-0.288844,3.310354,0.784032,-0.505754,-0.1896409999999999,-0.4261749999999999,0.21691,0.514430546921545,0
3.232559,0.308416,-0.168158,3.310087,0.784126,-0.506331,-0.0775279999999996,-0.4757099999999999,0.3381729999999999,0.5887882240780634,0
2.891725,0.280795,-0.196692,3.31022,0.784202,-0.506738,-0.418495,-0.5034069999999999,0.310046,0.7243515685010974,0
3.277741,0.445846,-0.861352,3.310541,0.784241,-0.506276,-0.0328000000000003,-0.3383949999999999,-0.355076,0.4915953435509738,0
3.714146,0.370289,-0.480472,3.310428,0.78409,-0.506464,0.403718,-0.413801,0.025992,0.5787011968097181,0
1.496376,0.108834,0.70949,1.192159,0.783045,0.885098,0.3042169999999999,-0.674211,-0.1756080000000001,0.7602280087407988,1
3.003737,0.388531,-0.633073,3.310298,0.784042,-0.505575,-0.3065609999999998,-0.395511,-0.127498,0.5163955246184846,0
0.840534,0.368215,0.89808,1.192848,0.782783,0.885704,-0.3523139999999999,-0.414568,0.0123759999999999,0.5441920126168703,0
3.740837,0.408879,-0.545072,3.310111,0.784132,-0.505997,0.4307259999999999,-0.375253,-0.0390749999999999,0.5725963296337132,0
3.701514,0.443197,-0.596615,3.310056,0.78414,-0.505728,0.3914580000000001,-0.3409429999999999,-0.090887,0.5270122785875108,0
2.652458,0.346265,-0.626866,2.830379,0.783667,-0.736805,-0.177921,-0.437402,0.10993900000000001,0.4848329357273493,1
3.582778,0.324146,-0.382597,3.318079,0.784489,-0.501953,0.2646989999999998,-0.460343,0.1193559999999999,0.5442674829401439,1
1.159421,0.466368,0.61161,1.19263,0.782563,0.885889,-0.033209,-0.316195,-0.274279,0.4198941361188556,1
3.055331,0.167946,-0.234582,3.318641,0.78447,-0.502639,-0.2633100000000001,-0.616524,0.2680569999999999,0.7220031536807855,1
1.424973,0.109621,1.255589,1.192908,0.782486,0.886323,0.2320649999999999,-0.672865,0.3692660000000001,0.8018471495278886,0
1.271463,0.669845,0.738462,1.192462,0.78245,0.88579,0.0790010000000001,-0.1126049999999999,-0.147328,0.2015603721221014,1
3.008392,0.105923,-0.370072,3.318598,0.784619,-0.502267,-0.310206,-0.678696,0.132195,0.757846647335066,1
1.259067,0.104253,1.469195,1.193009,0.78262,0.886168,0.0660579999999999,-0.6783669999999999,0.5830270000000001,0.896920246611704,0
2.746014,0.371176,-0.676176,2.616342,0.783545,-0.863145,0.12967200000000023,-0.41236900000000004,0.18696900000000005,0.4709781594787598,1
1.034112,0.356537,0.714971,1.192749,0.782581,0.885545,-0.1586370000000001,-0.426044,-0.170574,0.4855663468373812,1
1.431247,0.494414,0.970121,1.192036,0.782289,0.885445,0.2392109999999998,-0.287875,0.0846759999999999,0.3837498444586003,1
3.130783,0.750305,-0.504859,3.310423,0.784176,-0.506033,-0.17964,-0.0338709999999999,0.001174,0.1828090602705457,0
3.668301,0.200795,-0.785263,3.310199,0.784247,-0.50678,0.3581020000000001,-0.5834520000000001,-0.278483,0.7390575485014683,0
2.131478,0.735398,-1.296085,3.310237,0.784372,-0.506492,-1.178759,-0.0489739999999999,-0.7895929999999999,1.4196226042177549,0
3.53015,0.345449,-0.565485,3.318275,0.784511,-0.501932,0.211875,-0.4390619999999999,-0.0635529999999999,0.4916354739825025,1
2.898676,0.852974,1.495816,3.016051,0.783085,1.379896,-0.11737500000000001,0.06988899999999998,0.11592000000000002,0.17916140584958581,1
1.778504,0.797919,-0.758327,3.310051,0.784283,-0.506496,-1.531547,0.013636,-0.251831,1.552172994954493,0
3.670877,0.18014,-0.804765,3.310174,0.78424,-0.506779,0.360703,-0.6041000000000001,-0.297986,0.7640936594456206,0
3.003279,0.465046,-0.43397,3.310021,0.783896,-0.505129,-0.3067419999999998,-0.31885,0.071159,0.4481289773547343,0
3.445263,0.726068,-0.337026,3.310153,0.784567,-0.505376,0.13511,-0.0584989999999999,0.16835,0.2236483123142225,1
1.311719,0.6597,1.161696,1.19293,0.782833,0.886854,0.118789,-0.123133,0.274842,0.3237447870993447,0
3.356445,0.383232,-0.816067,3.310773,0.783683,-0.505555,0.0456719999999997,-0.400451,-0.310512,0.5087874184067448,0
1.419644,0.381522,0.471007,1.193059,0.78255,0.886453,0.2265849999999998,-0.401028,-0.415446,0.6202899305365193,0
1.046724,0.849874,0.983953,1.192895,0.781796,0.885423,-0.146171,0.0680779999999999,0.09853,0.1889675533656506,1
3.047019,0.459643,-0.296928,3.310095,0.78396,-0.505379,-0.2630759999999998,-0.3243169999999999,0.208451,0.4667358114244073,0
3.234103,0.314254,-0.165798,3.310167,0.784106,-0.506038,-0.0760639999999996,-0.469852,0.34024,0.5850725524240561,0
3.656712,0.445512,-0.256741,3.310362,0.784025,-0.50637,0.3463500000000001,-0.3385129999999999,0.249629,0.5448522839357471,0
3.368319,0.728351,-0.192987,3.310265,0.784077,-0.505852,0.0580540000000002,-0.055726,0.3128649999999999,0.323048235124416,0
1.105632,0.858914,1.042911,1.192381,0.782548,0.885881,-0.0867489999999999,0.0763659999999999,0.1570299999999999,0.1949758340333487,1
0.922945,0.685615,1.163052,1.192859,0.782709,0.886135,-0.2699139999999999,-0.097094,0.2769169999999999,0.3987026926432777,0
0.858876,0.105352,0.360864,1.19298,0.78273,0.885921,-0.3341039999999999,-0.677378,-0.5250569999999999,0.9198648221064876,0
1.193404,0.347739,1.127449,1.1927,0.782264,0.886088,0.0007039999999998,-0.4345249999999999,0.2413609999999999,0.4970589538093041,1
3.239548,0.322771,-0.16369,3.310128,0.78419,-0.506345,-0.07058,-0.4614190000000001,0.342655,0.5790522247483384,0
3.021023,0.231915,-0.053089,3.310201,0.784213,-0.506638,-0.2891780000000001,-0.5522980000000001,0.453549,0.7709498634081209,0
1.431696,0.106177,1.120188,1.192479,0.782665,0.885428,0.239217,-0.6764880000000001,0.2347599999999999,0.754965591820581,1
3.067397,0.495288,-0.729282,3.310471,0.784224,-0.505781,-0.243074,-0.288936,-0.2235009999999999,0.4387729237008592,0
3.660651,0.424184,-0.405018,3.310563,0.784015,-0.506409,0.3500879999999999,-0.359831,0.101391,0.5121719351799745,0
3.667773,0.403089,-0.651288,3.309855,0.783999,-0.50565,0.3579179999999997,-0.38091,-0.1456379999999999,0.5425939088010479,0
2.971622,0.35809,-0.473976,3.310099,0.784037,-0.505925,-0.3384770000000001,-0.4259469999999999,0.0319489999999999,0.5449938210099267,0
2.623202,0.341667,-0.62231,2.807472,0.781243,-0.736414,-0.18427000000000016,-0.439576,0.11410399999999998,0.4901042904239873,1
3.713994,0.437828,-0.658094,3.30999,0.784082,-0.50598,0.404004,-0.3462539999999999,-0.1521139999999999,0.553398349769856,0
0.962741,0.162908,0.600665,1.192921,0.782232,0.885665,-0.2301799999999999,-0.619324,-0.285,0.7195624013079059,1
1.630344,0.111451,1.102226,1.192916,0.782814,0.885939,0.4374279999999999,-0.671363,0.2162869999999999,0.8299708424529141,0
3.293613,0.690527,-0.320774,3.292855,0.784179,-0.512107,0.0007580000000002,-0.0936519999999999,0.1913329999999999,0.2130248543175185,1
1.298071,0.48114,0.683588,1.192311,0.782017,0.885563,0.10576,-0.3008769999999999,-0.201975,0.3774997315946065,1
2.351996,0.774153,-0.538795,3.31014,0.784384,-0.506828,-0.958144,-0.0102309999999999,-0.031967,0.958731707614805,0
3.113864,0.695474,-0.64958,3.310384,0.784142,-0.505894,-0.19652,-0.0886679999999999,-0.1436860000000001,0.2590903147938958,0
3.491,0.105867,-0.320754,3.317906,0.784575,-0.502757,0.1730940000000003,-0.678708,0.182003,0.7236927345973566,1
1.082,0.251942,1.248793,1.192503,0.78244,0.885442,-0.110503,-0.530498,0.3633510000000001,0.652428532648596,1
2.957843,0.363888,-0.552887,3.310161,0.784171,-0.506381,-0.3523179999999999,-0.4202829999999999,-0.046506,0.5503894814120269,0
3.148252,0.410261,-0.835075,3.310395,0.784144,-0.506095,-0.1621430000000003,-0.3738829999999999,-0.32898,0.5237429622801629,0
3.121266,0.440791,-0.192438,3.309787,0.783534,-0.504665,-0.1885210000000001,-0.3427429999999999,0.312227,0.5004983826337505,0
1.430669,0.620144,0.862048,1.192524,0.782346,0.885621,0.238145,-0.1622019999999999,-0.0235729999999999,0.2890989729452528,1
2.996023,0.235985,-0.910754,3.310188,0.784215,-0.506739,-0.314165,-0.54823,-0.4040149999999999,0.7499892668231992,0
1.278857,0.107086,1.329886,1.192817,0.782785,0.885839,0.0860399999999999,-0.6756989999999999,0.4440469999999998,0.8131111599344826,0
2.958112,0.233563,-0.891059,3.310203,0.784244,-0.50673,-0.3520910000000001,-0.5506810000000001,-0.384329,0.7582390231866204,0
3.486258,0.474861,-0.143838,3.310253,0.78415,-0.506205,0.1760049999999999,-0.309289,0.362367,0.5078851132244379,0
3.295251,0.558241,-0.655741,3.293483,0.784574,-0.510824,0.0017679999999997,-0.226333,-0.144917,0.2687576782196185,1
3.164092,0.42246,-0.84621,3.310133,0.78411,-0.506137,-0.1460409999999998,-0.3616499999999999,-0.340073,0.5174633721433817,0
3.530604,0.371137,-0.751088,3.3103,0.784184,-0.505947,0.220304,-0.413047,-0.2451409999999999,0.5284276549405793,0
3.02853,0.238742,-0.926072,3.310199,0.784192,-0.506736,-0.2816689999999999,-0.54545,-0.419336,0.7434351410560305,0
3.494926,0.247382,-0.895714,3.310231,0.784204,-0.506733,0.184695,-0.536822,-0.388981,0.6881833484399343,0
0.906152,0.10816,0.743387,1.192314,0.783337,0.8851,-0.2861620000000001,-0.6751769999999999,-0.1417129999999999,0.7468836897014153,1
3.500057,0.345662,-0.596976,3.318334,0.784473,-0.501961,0.1817229999999998,-0.4388109999999999,-0.0950149999999999,0.4843616341897858,1
3.013454,0.386441,-0.672457,3.310406,0.78413,-0.505744,-0.2969520000000001,-0.397689,-0.166713,0.5235744984183245,0
1.614507,0.338953,1.059753,1.192849,0.782951,0.886264,0.4216579999999998,-0.4439979999999999,0.1734889999999999,0.6364182006267576,0
1.252292,0.266356,1.217925,1.192312,0.782497,0.885365,0.0599799999999999,-0.516141,0.3325599999999999,0.6169240519553439,1
1.023719,0.105179,0.246398,1.193087,0.7827,0.886142,-0.1693679999999999,-0.6775209999999999,-0.639744,0.947096938228078,0
0.977769,0.107219,0.598008,1.192268,0.783248,0.885227,-0.2144990000000001,-0.6760290000000001,-0.287219,0.765192644896042,1
0.838966,0.107431,1.342057,1.193004,0.782648,0.886039,-0.3540379999999999,-0.675217,0.456018,0.888376788787843,0
3.715413,0.379003,-0.415257,3.310394,0.784073,-0.506437,0.4050189999999998,-0.40507,0.09118,0.5800309368137185,0
3.688742,0.444117,-0.690116,3.310163,0.784118,-0.505841,0.3785789999999998,-0.340001,-0.1842749999999999,0.5411839011528334,0
3.104255,0.389844,-0.808067,3.310382,0.783915,-0.505624,-0.2061269999999999,-0.394071,-0.302443,0.5378215888368558,0
3.095667,0.350778,-0.588984,3.318543,0.784454,-0.50201,-0.2228759999999998,-0.433676,-0.086974,0.4952908852664259,1
2.817828,0.846654,-0.744335,3.310552,0.784587,-0.506859,-0.4927239999999999,0.0620669999999999,-0.237476,0.5504762512960936,0
3.006478,0.32229,-0.652498,3.319355,0.784404,-0.503297,-0.3128769999999998,-0.4621139999999999,-0.149201,0.5776697192392898,1
0.910642,0.251084,0.70217,1.192912,0.782347,0.885721,-0.28227,-0.531263,-0.183551,0.6289735270025282,1
1.353813,0.205636,1.169431,1.192536,0.782221,0.885312,0.1612769999999999,-0.576585,0.2841190000000001,0.6627096944477273,1
3.126408,0.745822,-0.567452,3.310426,0.784125,-0.505909,-0.184018,-0.0383029999999999,-0.0615429999999999,0.1977809014591651,0
1.180372,0.242306,1.394834,1.193002,0.782644,0.886263,-0.0126299999999999,-0.540338,0.5085709999999999,0.7421382170357486,0
1.205362,0.104246,1.446141,1.192952,0.782706,0.886052,0.01241,-0.6784600000000001,0.560089,0.8798645734549153,0
1.021145,0.850299,0.891614,1.19311,0.782053,0.886145,-0.1719649999999999,0.068246,0.005469,0.1850929164014657,1
3.730942,0.426337,-0.622732,3.310049,0.784096,-0.50605,0.4208930000000004,-0.357759,-0.1166819999999999,0.5645857850265098,0
2.963849,0.359269,-0.517851,3.310175,0.784177,-0.506355,-0.3463259999999999,-0.424908,-0.0114959999999999,0.548288851570046,0
3.137013,1.186164,0.209154,3.309925,0.78381,-0.50559,-0.1729119999999997,0.402354,0.714744,0.8382399934362473,0
1.136922,0.105934,1.389685,1.192863,0.782838,0.886052,-0.055941,-0.6769040000000001,0.5036330000000001,0.845561718259525,0
3.078735,0.607622,0.148769,3.310403,0.784453,-0.506564,-0.2316679999999999,-0.1768309999999999,0.655333,0.7172172653206279,0
3.382166,0.218142,-0.115051,3.318694,0.784262,-0.502687,0.0634719999999999,-0.56612,0.387636,0.689044423589655,1
3.421953,0.468926,-0.113424,3.309922,0.784177,-0.506029,0.1120309999999999,-0.315251,0.392605,0.5158224733248834,0
3.289704,0.371717,-0.839125,3.310543,0.784325,-0.506318,-0.020839,-0.412608,-0.3328069999999999,0.5305093070192077,0
2.274341,0.774178,-0.572305,3.31015,0.784353,-0.506832,-1.035809,-0.0101749999999999,-0.065473,1.0379260709872355,0
1.501526,0.108116,1.073163,1.192482,0.782859,0.885412,0.3090439999999999,-0.674743,0.1877510000000001,0.7655303703877462,1
2.933914,0.367846,-0.63057,3.310195,0.784202,-0.506518,-0.3762810000000001,-0.4163559999999999,-0.1240519999999999,0.5747422103874049,0
3.203652,0.245624,0.074359,3.310127,0.784159,-0.506069,-0.1064750000000001,-0.538535,0.5804279999999999,0.7989077137154202,0
3.300955,0.630991,-0.756221,3.310297,0.784026,-0.505909,-0.0093419999999997,-0.153035,-0.250312,0.2935354859859366,0
2.684881,0.818849,-0.682034,3.31033,0.784422,-0.50657,-0.6254490000000001,0.034427,-0.175464,0.6505069447945965,0
3.696931,0.434196,-0.320659,3.310413,0.783967,-0.506347,0.3865180000000001,-0.3497709999999999,0.1856879999999999,0.5533678253286868,0
3.458152,0.652791,-0.45592,3.293302,0.784696,-0.511249,0.1648499999999999,-0.1319049999999999,0.0553289999999999,0.2182561563072161,1
3.094105,0.581092,-0.555085,3.293706,0.784689,-0.510921,-0.1996009999999999,-0.2035969999999999,-0.044164,0.2885182082746251,1
3.747787,0.240451,-0.425265,3.31,0.783905,-0.504681,0.4377870000000001,-0.543454,0.079416,0.7023578920614477,0
3.219447,0.351537,-0.693691,3.318388,0.784474,-0.502059,-0.0989409999999999,-0.432937,-0.1916319999999999,0.4836802568577716,1
3.033128,0.106161,-0.316614,3.3184,0.784446,-0.502095,-0.2852719999999999,-0.678285,0.1854809999999999,0.7588503518942321,1
3.539077,0.367761,-0.251606,3.31014,0.783933,-0.504722,0.2289369999999997,-0.416172,0.253116,0.538218350680279,0
3.640731,0.390784,-0.690049,3.309979,0.783981,-0.5058,0.3307520000000004,-0.393197,-0.184249,0.5458465538170963,0
3.610916,0.430676,-0.242747,3.309738,0.783926,-0.504635,0.3011780000000001,-0.35325,0.2618879999999999,0.5329906891569496,0
3.110768,0.338018,-0.255851,3.310143,0.7839,-0.505744,-0.1993749999999998,-0.445882,0.2498929999999999,0.5486416498936258,0
3.443188,0.470364,-0.122276,3.310116,0.784213,-0.505979,0.1330720000000003,-0.313849,0.3837029999999999,0.5132614774108808,0
3.545572,0.107293,-0.75013,3.318495,0.784469,-0.502205,0.2270769999999999,-0.677176,-0.2479249999999999,0.7560410733088514,1
1.53388,0.338269,0.60075,1.192148,0.783289,0.884673,0.3417319999999999,-0.44502,-0.283923,0.6288368867623781,0
3.269765,0.108996,-0.030219,3.310202,0.784218,-0.506628,-0.0404369999999998,-0.675222,0.4764089999999999,0.8273605233113313,0
3.33808,0.755566,-0.26389,3.310309,0.784042,-0.505846,0.0277709999999999,-0.028476,0.241956,0.2452036234499808,0
1.010388,0.350649,1.031325,1.192898,0.782051,0.885252,-0.1825099999999999,-0.431402,0.146073,0.4906678174009378,1
1.135603,0.105967,1.390071,1.192829,0.782892,0.886217,-0.057226,-0.676925,0.503854,0.8457961480268162,0
3.293752,0.287101,-0.154904,3.318973,0.78439,-0.502904,-0.0252210000000001,-0.497289,0.348,0.607483702136938,1
1.136538,0.1061,1.389612,1.192957,0.782856,0.8862,-0.056419,-0.676756,0.5034120000000001,0.8453433792495213,0
3.134572,0.56406,-0.327193,3.310405,0.784177,-0.505846,-0.1758329999999999,-0.220117,0.178653,0.3335950119336318,0
3.138568,0.67958,-0.364185,3.310405,0.784167,-0.505837,-0.171837,-0.1045869999999999,0.141652,0.2460318764753868,0
1.05139,0.463925,0.652043,1.193206,0.782254,0.885468,-0.1418159999999999,-0.318329,-0.233425,0.4194429171198388,1
3.013668,0.35436,-0.369292,3.310165,0.784174,-0.506369,-0.296497,-0.429814,0.1370769999999999,0.5398524331092711,0
1.572502,0.108203,0.810424,1.192624,0.781834,0.885836,0.3798780000000001,-0.6736310000000001,-0.0754119999999999,0.7770283062984258,1
1.268214,0.107349,0.547622,1.192412,0.782333,0.885474,0.0758019999999999,-0.6749839999999999,-0.3378519999999999,0.758612758503309,1
3.212702,0.449435,-0.861499,3.310572,0.784367,-0.506532,-0.0978699999999999,-0.334932,-0.354967,0.4977545103894087,0
3.488145,0.530987,-0.145385,3.310273,0.784099,-0.506314,0.1778719999999998,-0.253112,0.360929,0.4753670960100204,0
3.441469,0.346493,-0.672737,3.31844,0.784498,-0.50201,0.1230290000000002,-0.438005,-0.170727,0.485934381779063,1
3.713751,0.344473,-0.483428,3.310026,0.783895,-0.504611,0.4037249999999996,-0.439422,0.021183,0.5971049231064837,0
0.846913,0.374111,0.642599,1.19283,0.782774,0.885802,-0.345917,-0.4086629999999999,-0.2432029999999999,0.5880575802308818,0
2.944067,0.106614,-0.60794,3.318655,0.784581,-0.502517,-0.3745880000000001,-0.677967,-0.105423,0.7817093013147536,1
1.39772,0.348953,0.271923,1.192862,0.782686,0.885763,0.2048579999999999,-0.433733,-0.6138399999999999,0.7790318742214595,0
3.704832,0.196565,-0.21435,3.310105,0.784039,-0.504866,0.394727,-0.587474,0.290516,0.7650716642648584,0
2.839561,0.214011,-0.804191,3.31024,0.784247,-0.506732,-0.470679,-0.570236,-0.297459,0.7969878753268459,0
2.682543,-0.160813,0.574096,3.310493,0.784483,-0.506525,-0.6279500000000002,-0.945296,1.080621,1.5670505657945442,0
3.191256,0.445431,-0.859883,3.310667,0.784372,-0.506638,-0.1194109999999999,-0.3389409999999999,-0.3532449999999999,0.5039067556870019,0
1.131917,0.348391,1.120673,1.193137,0.781927,0.885684,-0.0612199999999998,-0.433536,0.234989,0.4969116438734355,1
3.577029,0.24039,-0.85578,3.310195,0.784236,-0.506747,0.2668339999999998,-0.543846,-0.349033,0.699137247156093,0
