Format Version,1.23,Take Name,BotSide_a_003,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2024-03-12 02.54.35.066 PM,Capture Start Frame,2380123,Total Frames in Take,1178,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD,ballie - MSD
,ID,"640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597","640D5FDADAFA11EE855F4FEF7B9C0597"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,X,Y,Z,
257,0.713889,136.691345,-51.871960,-176.708435,2.888314,0.102644,0.086816,0.000890
258,0.716667,136.765884,-51.731834,-176.575043,2.888935,0.102891,0.086733,0.000898
259,0.719444,,,,,,,
260,0.722222,136.427658,-51.316467,-176.626801,2.890472,0.102601,0.086834,0.001017
261,0.725000,136.723694,-51.519630,-176.266510,2.890701,0.102665,0.086764,0.000992
262,0.727778,136.958603,-51.740879,-175.877197,2.890969,0.102656,0.086812,0.000978
263,0.730556,,,,,,,
264,0.733333,136.581726,-50.656883,-175.973663,2.893912,0.102007,0.086627,0.000768
265,0.736111,,,,,,,
266,0.738889,138.640793,-52.808266,-174.387253,2.892329,0.102288,0.085221,0.001164
267,0.741667,138.327637,-52.919155,-174.572678,2.893025,0.102334,0.085767,0.001076
268,0.744444,138.625565,-53.149731,-174.162140,2.893549,0.102430,0.085868,0.001081
269,0.747222,139.300476,-53.374432,-173.237076,2.893914,0.102432,0.085721,0.001377
270,0.750000,,,,,,,
271,0.752778,140.114899,-53.809124,-172.165192,2.895032,0.102551,0.085872,0.001097
272,0.755556,,,,,,,
273,0.758333,,,,,,,
274,0.761111,,,,,,,
275,0.763889,,,,,,,
276,0.766667,,,,,,,
277,0.769444,143.148666,-54.877159,-168.740631,2.899762,0.102991,0.085676,0.000856
278,0.772222,142.833755,-54.829704,-168.934372,2.901132,0.102565,0.086032,0.000874
279,0.775000,143.770172,-55.376869,-167.920822,2.901474,0.102664,0.085943,0.000918
280,0.777778,144.020203,-55.713005,-167.550354,2.902360,0.102416,0.085965,0.001148
281,0.780556,,,,,,,
282,0.783333,146.426651,-56.226318,-165.027496,2.903960,0.102918,0.085552,0.000906
283,0.786111,,,,,,,
284,0.788889,,,,,,,
285,0.791667,,,,,,,
286,0.794444,148.140823,-56.715755,-162.651382,2.908859,0.102467,0.086091,0.000839
287,0.797222,,,,,,,
288,0.800000,,,,,,,
289,0.802778,150.786972,-57.261509,-159.508148,2.912255,0.102465,0.085840,0.000962
290,0.805556,,,,,,,
291,0.808333,,,,,,,
292,0.811111,,,,,,,
293,0.813889,,,,,,,
294,0.816667,,,,,,,
295,0.819444,158.130157,-59.364502,-150.556015,2.918208,0.101991,0.085412,0.001126
296,0.822222,,,,,,,
297,0.825000,,,,,,,
298,0.827778,,,,,,,
299,0.830556,,,,,,,
300,0.833333,163.208481,-59.955654,-144.508545,2.925838,0.101861,0.084938,0.001117
301,0.836111,,,,,,,
302,0.838889,,,,,,,
303,0.841667,167.411346,-60.396145,-139.776123,2.931016,0.102130,0.084856,0.000900
304,0.844444,,,,,,,
305,0.847222,,,,,,,
306,0.850000,,,,,,,
307,0.852778,,,,,,,
308,0.855556,,,,,,,
309,0.858333,,,,,,,
310,0.861111,,,,,,,
311,0.863889,-178.281876,-60.703152,-123.234032,2.943994,0.102546,0.084063,0.000992
312,0.866667,,,,,,,
313,0.869444,,,,,,,
314,0.872222,,,,,,,
315,0.875000,,,,,,,
316,0.877778,-169.352554,-59.363010,-112.702408,2.953932,0.102351,0.083217,0.000919
317,0.880556,,,,,,,
318,0.883333,,,,,,,
319,0.886111,-163.498199,-58.078255,-105.833260,2.960173,0.102555,0.082924,0.001417
320,0.888889,-161.786224,-57.327602,-103.684311,2.962726,0.102630,0.082604,0.001109
321,0.891667,,,,,,,
322,0.894444,,,,,,,
323,0.897222,-156.995453,-55.591541,-97.910866,2.970197,0.102406,0.082214,0.001235
324,0.900000,-155.287003,-54.975266,-95.673683,2.972586,0.102588,0.082385,0.001143
325,0.902778,,,,,,,
326,0.905556,-152.928726,-53.680855,-91.919411,2.977845,0.102181,0.082858,0.000865
327,0.908333,,,,,,,
328,0.911111,-149.509308,-51.710587,-88.203865,2.983941,0.103190,0.082317,0.000896
329,0.913889,-147.486618,-50.543613,-86.289589,2.987213,0.103454,0.081511,0.001004
330,0.916667,-146.665024,-49.333912,-84.773193,2.990965,0.103570,0.082024,0.000728
331,0.919444,,,,,,,
332,0.922222,,,,,,,
333,0.925000,-142.424316,-45.754303,-79.912842,3.001179,0.104555,0.081393,0.000602
334,0.927778,-139.731049,-44.196129,-76.970886,3.003348,0.104987,0.080490,0.000696
335,0.930556,-138.603333,-43.142429,-73.916336,3.005107,0.103535,0.080865,0.001098
336,0.933333,-138.463745,-41.871273,-73.008331,3.009702,0.103305,0.081366,0.000995
337,0.936111,-137.425690,-40.231415,-70.654282,3.012669,0.102109,0.081261,0.001090
338,0.938889,-134.702026,-38.935738,-68.107422,3.015173,0.104718,0.081862,0.000857
339,0.941667,,,,,,,
340,0.944444,-134.077637,-36.120022,-65.424370,3.023100,0.103475,0.083033,0.001360
341,0.947222,-133.955215,-34.322300,-64.674240,3.028215,0.103055,0.083185,0.001252
342,0.950000,-132.396240,-32.694050,-62.379238,3.031298,0.103549,0.083447,0.001243
343,0.952778,-131.896393,-30.693970,-60.884472,3.035254,0.103202,0.083727,0.000558
344,0.955556,-130.404953,-28.663446,-59.861786,3.040547,0.104434,0.082796,0.000948
345,0.958333,-129.859314,-27.023558,-58.549805,3.044894,0.104491,0.083453,0.000978
346,0.961111,-128.726471,-24.887474,-56.453156,3.048357,0.104539,0.083297,0.001039
347,0.963889,-128.548508,-23.072769,-55.686066,3.053736,0.104586,0.084142,0.000677
