Format Version,1.23,Total Exported Frames,12501,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global
10936,30.377778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10937,30.380556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10938,30.383333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10939,30.386111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10940,30.388889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10941,30.391667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10942,30.394444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10943,30.397222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10944,30.4,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10945,30.402778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10946,30.405556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10947,30.408333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10948,30.411111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10949,30.413889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10950,30.416667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10951,30.419444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10952,30.422222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10953,30.425,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10954,30.427778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10955,30.430556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10956,30.433333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10957,30.436111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10958,30.438889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10959,30.441667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10960,30.444444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10961,30.447222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10962,30.45,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10963,30.452778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10964,30.455556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10965,30.458333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10966,30.461111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10967,30.463889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10968,30.466667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10969,30.469444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10970,30.472222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10971,30.475,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10972,30.477778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10973,30.480556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10974,30.483333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10975,30.486111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10976,30.488889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10977,30.491667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10978,30.494444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10979,30.497222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10980,30.5,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10981,30.502778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10982,30.505556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10983,30.508333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10984,30.511111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10985,30.513889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10986,30.516667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10987,30.519444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10988,30.522222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10989,30.525,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10990,30.527778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10991,30.530556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10992,30.533333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10993,30.536111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10994,30.538889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10995,30.541667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10996,30.544444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10997,30.547222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10998,30.55,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
10999,30.552778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11000,30.555556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11001,30.558333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11002,30.561111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11003,30.563889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11004,30.566667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11005,30.569444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11006,30.572222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11007,30.575,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11008,30.577778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11009,30.580556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11010,30.583333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11011,30.586111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11012,30.588889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11013,30.591667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11014,30.594444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11015,30.597222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11016,30.6,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11017,30.602778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11018,30.605556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11019,30.608333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11020,30.611111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11021,30.613889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11022,30.616667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11023,30.619444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11024,30.622222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11025,30.625,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11026,30.627778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11027,30.630556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11028,30.633333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11029,30.636111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11030,30.638889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11031,30.641667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11032,30.644444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11033,30.647222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11034,30.65,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11035,30.652778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11036,30.655556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11037,30.658333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11038,30.661111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11039,30.663889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11040,30.666667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11041,30.669444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11042,30.672222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11043,30.675,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11044,30.677778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11045,30.680556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11046,30.683333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11047,30.686111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11048,30.688889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11049,30.691667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11050,30.694444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11051,30.697222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11052,30.7,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11053,30.702778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11054,30.705556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11055,30.708333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11056,30.711111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11057,30.713889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11058,30.716667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11059,30.719444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11060,30.722222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11061,30.725,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11062,30.727778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11063,30.730556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11064,30.733333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11065,30.736111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11066,30.738889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11067,30.741667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11068,30.744444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11069,30.747222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11070,30.75,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11071,30.752778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11072,30.755556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11073,30.758333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11074,30.761111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11075,30.763889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11076,30.766667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11077,30.769444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11078,30.772222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11079,30.775,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11080,30.777778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11081,30.780556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11082,30.783333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11083,30.786111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11084,30.788889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11085,30.791667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11086,30.794444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11087,30.797222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11088,30.8,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11089,30.802778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11090,30.805556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11091,30.808333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11092,30.811111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11093,30.813889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11094,30.816667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11095,30.819444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11096,30.822222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11097,30.825,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11098,30.827778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11099,30.830556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11100,30.833333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11101,30.836111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11102,30.838889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11103,30.841667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11104,30.844444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11105,30.847222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11106,30.85,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11107,30.852778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11108,30.855556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11109,30.858333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11110,30.861111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11111,30.863889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11112,30.866667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11113,30.869444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11114,30.872222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11115,30.875,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11116,30.877778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11117,30.880556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11118,30.883333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11119,30.886111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11120,30.888889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11121,30.891667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11122,30.894444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11123,30.897222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11124,30.9,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11125,30.902778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11126,30.905556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11127,30.908333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11128,30.911111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11129,30.913889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11130,30.916667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11131,30.919444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11132,30.922222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11133,30.925,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11134,30.927778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11135,30.930556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11136,30.933333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11137,30.936111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11138,30.938889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11139,30.941667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11140,30.944444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11141,30.947222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11142,30.95,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11143,30.952778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11144,30.955556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11145,30.958333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11146,30.961111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11147,30.963889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11148,30.966667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11149,30.969444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11150,30.972222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11151,30.975,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11152,30.977778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11153,30.980556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11154,30.983333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11155,30.986111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11156,30.988889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11157,30.991667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11158,30.994444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11159,30.997222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11160,31,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11161,31.002778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11162,31.005556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11163,31.008333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11164,31.011111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11165,31.013889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11166,31.016667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11167,31.019444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11168,31.022222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11169,31.025,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11170,31.027778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11171,31.030556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11172,31.033333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11173,31.036111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11174,31.038889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11175,31.041667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11176,31.044444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11177,31.047222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11178,31.05,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11179,31.052778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11180,31.055556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11181,31.058333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11182,31.061111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11183,31.063889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11184,31.066667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11185,31.069444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11186,31.072222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11187,31.075,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11188,31.077778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11189,31.080556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11190,31.083333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11191,31.086111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11192,31.088889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11193,31.091667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11194,31.094444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11195,31.097222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11196,31.1,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11197,31.102778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11198,31.105556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11199,31.108333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11200,31.111111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11201,31.113889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11202,31.116667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11203,31.119444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11204,31.122222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11205,31.125,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11206,31.127778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11207,31.130556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11208,31.133333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11209,31.136111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11210,31.138889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11211,31.141667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11212,31.144444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11213,31.147222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11214,31.15,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11215,31.152778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11216,31.155556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11217,31.158333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11218,31.161111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11219,31.163889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11220,31.166667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11221,31.169444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11222,31.172222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11223,31.175,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11224,31.177778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11225,31.180556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11226,31.183333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11227,31.186111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11228,31.188889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11229,31.191667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11230,31.194444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11231,31.197222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11232,31.2,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11233,31.202778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11234,31.205556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11235,31.208333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11236,31.211111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11237,31.213889,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11238,31.216667,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11239,31.219444,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11240,31.222222,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11241,31.225,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11242,31.227778,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11243,31.230556,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11244,31.233333,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
11245,31.236111,15.677933,25.627836,-144.450912,0.573738,0.143208,4.09593,0.001226,
